Transaction_ID,Date,Product_ID,Category,Quantity,Sale_Price,Payment_Method,Marketing_Channel
9599,01/15/2024,7,Apparel,5,17.4,Paypal,Instagram
6418,01/15/2024,15,Accessories,2,43.18,Paypal,Meta
2378,01/15/2024,14,Toys,5,54.08,Credit Card,Instagram
2689,01/16/2024,15,Accessories,1,27.84,Klarna,Google Ad
1658,01/16/2024,9,Toys,2,107.42,Bank Transfer,Tik Tok
4205,01/17/2024,11,Electronics,5,37.65,Bank Transfer,Meta
2091,01/17/2024,14,Toys,4,45.32,Bank Transfer,Google Ad
2674,01/17/2024,10,Accessories,1,77.39,Credit Card,Instagram
1383,01/18/2024,10,Accessories,5,42.56,Bank Transfer,Meta
4291,01/18/2024,6,Electronics,4,113.64,Credit Card,Meta
2522,01/19/2024,6,Electronics,4,15.13,Paypal,Tik Tok
4123,01/19/2024,9,Toys,5,39.24,Paypal,Google Ad
9767,01/19/2024,15,Accessories,2,69.4,Credit Card,Online Media
1744,01/19/2024,11,Electronics,4,104.74,Credit Card,Online Media
1941,01/20/2024,12,Apparel,3,86.3,Bank Transfer,Google Ad
1089,01/21/2024,9,Toys,5,46.53,Klarna,Tik Tok
6575,01/21/2024,14,Toys,3,66.96,Bank Transfer,Google Ad
8811,01/21/2024,15,Accessories,4,76.51,Credit Card,Online Media
9823,01/21/2024,5,Accessories,1,54.15,Bank Transfer,Online Media
7881,01/22/2024,14,Toys,2,104.96,Bank Transfer,Instagram
2025,01/23/2024,12,Apparel,4,85.96,Klarna,Tik Tok
9392,01/23/2024,6,Electronics,4,28.55,Paypal,Google Ad
3971,01/24/2024,10,Accessories,5,111.06,Paypal,Meta
4424,01/24/2024,13,Home,5,92.72,Paypal,Tik Tok
8440,01/24/2024,15,Accessories,3,82.97,Klarna,Google Ad
7804,01/24/2024,12,Apparel,2,87.31,Paypal,Meta
2926,01/25/2024,6,Electronics,1,45.1,Bank Transfer,Instagram
5274,01/25/2024,9,Toys,1,77.05,Bank Transfer,Tik Tok
1016,01/25/2024,15,Accessories,2,92.46,Paypal,Online Media
9807,01/25/2024,3,Home,5,46.43,Paypal,Google Ad
9716,01/26/2024,3,Home,2,20.07,Credit Card,Instagram
5557,01/27/2024,8,Home,5,90.34,Klarna,Tik Tok
5564,01/27/2024,3,Home,5,86.63,Bank Transfer,Online Media
3608,01/27/2024,6,Electronics,2,91.13,Bank Transfer,Instagram
9302,01/28/2024,6,Electronics,5,109.49,Bank Transfer,Online Media
1554,01/29/2024,4,Toys,3,81.22,Klarna,Instagram
1166,01/30/2024,13,Home,1,77.16,Klarna,Google Ad
3774,01/30/2024,7,Apparel,2,54.48,Klarna,Tik Tok
8741,01/31/2024,1,Electronics,5,44.83,Paypal,Instagram
5094,01/31/2024,9,Toys,3,109.89,Paypal,Meta
4395,01/31/2024,11,Electronics,1,113.23,Credit Card,Instagram
1109,02/01/2024,14,Toys,5,108.53,Paypal,Instagram
6529,02/01/2024,9,Toys,1,107.36,Credit Card,Meta
8732,02/01/2024,15,Accessories,3,87.24,Bank Transfer,Tik Tok
2597,02/01/2024,15,Accessories,2,65.56,Paypal,Online Media
4529,02/02/2024,4,Toys,1,19.78,Paypal,Online Media
6072,02/02/2024,3,Home,4,64.83,Bank Transfer,Tik Tok
5350,02/02/2024,10,Accessories,4,38.46,Bank Transfer,Meta
6290,02/02/2024,15,Accessories,2,50.6,Klarna,Google Ad
7304,02/03/2024,4,Toys,5,54.81,Klarna,Google Ad
8613,02/03/2024,1,Electronics,5,24.76,Paypal,Meta
3692,02/03/2024,11,Electronics,2,131.66,Paypal,Google Ad
8053,02/04/2024,12,Apparel,5,77.91,Paypal,Tik Tok
8691,02/05/2024,4,Toys,3,81.07,Credit Card,Google Ad
4086,02/05/2024,11,Electronics,2,43.52,Credit Card,Meta
4963,02/06/2024,5,Accessories,4,40.64,Bank Transfer,Tik Tok
6717,02/06/2024,7,Apparel,4,12.52,Bank Transfer,Tik Tok
3698,02/06/2024,8,Home,3,36.2,Paypal,Meta
4352,02/06/2024,6,Electronics,5,41.89,Paypal,Instagram
7752,02/06/2024,13,Home,2,53.15,Credit Card,Instagram
3590,02/07/2024,9,Toys,1,36.87,Paypal,Tik Tok
5397,02/07/2024,9,Toys,3,18.12,Credit Card,Instagram
7152,02/07/2024,1,Electronics,5,85.55,Credit Card,Online Media
6324,02/07/2024,12,Apparel,5,79.92,Paypal,Tik Tok
9870,02/08/2024,4,Toys,4,63.24,Paypal,Meta
7299,02/08/2024,5,Accessories,5,18.58,Bank Transfer,Tik Tok
2554,02/08/2024,12,Apparel,3,99.13,Paypal,Tik Tok
9078,02/08/2024,5,Accessories,3,113.82,Paypal,Tik Tok
1115,02/08/2024,8,Home,3,27.0,Credit Card,Instagram
4837,02/09/2024,12,Apparel,4,34.73,Klarna,Online Media
6963,02/09/2024,8,Home,3,96.0,Paypal,Tik Tok
8366,02/09/2024,7,Apparel,2,50.62,Paypal,Instagram
1373,02/09/2024,4,Toys,3,55.42,Paypal,Google Ad
2573,02/09/2024,12,Apparel,3,42.65,Bank Transfer,Google Ad
9561,02/10/2024,11,Electronics,4,76.5,Bank Transfer,Instagram
6447,02/10/2024,7,Apparel,2,62.87,Klarna,Meta
5124,02/11/2024,10,Accessories,4,55.8,Credit Card,Google Ad
3122,02/12/2024,15,Accessories,4,59.18,Credit Card,Online Media
4550,02/12/2024,4,Toys,4,107.18,Credit Card,Tik Tok
7443,02/13/2024,7,Apparel,1,71.09,Bank Transfer,Google Ad
3206,02/13/2024,15,Accessories,3,75.97,Klarna,Meta
3614,02/14/2024,13,Home,5,44.68,Bank Transfer,Tik Tok
8116,02/14/2024,12,Apparel,4,68.76,Paypal,Instagram
9676,02/15/2024,10,Accessories,1,44.24,Paypal,Google Ad
7121,02/15/2024,1,Electronics,4,112.27,Paypal,Instagram
4814,02/15/2024,15,Accessories,4,14.23,Klarna,Google Ad
9117,02/16/2024,8,Home,4,78.92,Paypal,Online Media
1598,02/17/2024,9,Toys,5,54.1,Paypal,Meta
3025,02/17/2024,11,Electronics,5,127.75,Klarna,Instagram
4784,02/18/2024,8,Home,3,115.09,Paypal,Google Ad
8116,02/18/2024,3,Home,3,26.76,Paypal,Instagram
5951,02/19/2024,14,Toys,3,74.43,Klarna,Google Ad
7880,02/20/2024,6,Electronics,2,88.55,Klarna,Meta
4722,02/20/2024,2,Apparel,5,99.53,Credit Card,Instagram
4134,02/20/2024,6,Electronics,2,34.59,Credit Card,Meta
7586,02/20/2024,2,Apparel,4,56.65,Klarna,Meta
1106,02/20/2024,5,Accessories,4,94.84,Credit Card,Instagram
6303,02/21/2024,12,Apparel,3,113.7,Credit Card,Meta
2440,02/22/2024,10,Accessories,3,54.45,Paypal,Instagram
3598,02/22/2024,9,Toys,5,30.95,Paypal,Meta
2976,02/22/2024,1,Electronics,4,16.43,Paypal,Google Ad
9345,02/22/2024,12,Apparel,3,109.87,Klarna,Online Media
5418,02/22/2024,13,Home,4,47.7,Paypal,Meta
9272,02/23/2024,8,Home,4,41.84,Bank Transfer,Meta
8433,02/24/2024,1,Electronics,3,132.26,Bank Transfer,Tik Tok
2632,02/24/2024,6,Electronics,1,23.25,Klarna,Instagram
9692,02/25/2024,7,Apparel,2,90.82,Klarna,Meta
4147,02/26/2024,4,Toys,5,37.72,Credit Card,Online Media
2870,02/26/2024,15,Accessories,5,63.39,Credit Card,Google Ad
6830,02/26/2024,8,Home,2,82.55,Klarna,Meta
7370,02/26/2024,4,Toys,3,90.63,Paypal,Google Ad
7711,02/27/2024,14,Toys,3,65.6,Paypal,Instagram
1129,02/27/2024,2,Apparel,2,85.85,Paypal,Tik Tok
6136,02/27/2024,11,Electronics,2,114.91,Klarna,Tik Tok
7287,02/28/2024,7,Apparel,2,29.21,Klarna,Meta
2194,02/28/2024,4,Toys,4,85.89,Bank Transfer,Meta
7250,02/28/2024,13,Home,4,86.99,Paypal,Meta
8663,02/29/2024,2,Apparel,4,92.45,Bank Transfer,Instagram
4223,02/29/2024,8,Home,2,101.87,Bank Transfer,Meta
8704,03/01/2024,14,Toys,4,60.71,Klarna,Online Media
5533,03/01/2024,1,Electronics,3,19.39,Paypal,Tik Tok
4297,03/01/2024,10,Accessories,5,87.05,Klarna,Tik Tok
9099,03/01/2024,2,Apparel,3,107.42,Klarna,Tik Tok
5210,03/01/2024,6,Electronics,1,83.13,Klarna,Tik Tok
5158,03/02/2024,7,Apparel,2,108.5,Klarna,Online Media
3072,03/02/2024,5,Accessories,4,111.84,Paypal,Meta
6404,03/03/2024,4,Toys,4,45.51,Klarna,Meta
4836,03/03/2024,5,Accessories,5,38.72,Klarna,Google Ad
6889,03/03/2024,2,Apparel,3,38.31,Bank Transfer,Meta
8089,03/03/2024,11,Electronics,2,27.6,Credit Card,Instagram
8909,03/04/2024,13,Home,3,50.08,Klarna,Google Ad
6710,03/04/2024,7,Apparel,5,77.11,Credit Card,Google Ad
2256,03/04/2024,15,Accessories,5,66.18,Klarna,Meta
2713,03/04/2024,2,Apparel,2,90.13,Paypal,Instagram
1195,03/04/2024,2,Apparel,3,78.65,Paypal,Tik Tok
2274,03/05/2024,7,Apparel,3,105.51,Bank Transfer,Tik Tok
7762,03/05/2024,9,Toys,3,56.57,Klarna,Google Ad
9443,03/06/2024,2,Apparel,5,74.96,Klarna,Meta
8230,03/06/2024,12,Apparel,4,15.9,Credit Card,Google Ad
5637,03/06/2024,10,Accessories,5,40.58,Bank Transfer,Tik Tok
7261,03/07/2024,9,Toys,2,72.01,Credit Card,Meta
4464,03/07/2024,4,Toys,5,97.69,Bank Transfer,Meta
4953,03/08/2024,3,Home,3,65.1,Paypal,Online Media
6003,03/08/2024,5,Accessories,1,78.52,Klarna,Meta
1418,03/08/2024,6,Electronics,1,32.87,Credit Card,Tik Tok
3657,03/09/2024,8,Home,4,23.63,Bank Transfer,Tik Tok
3702,03/09/2024,10,Accessories,4,126.56,Klarna,Tik Tok
3922,03/09/2024,14,Toys,4,40.39,Klarna,Tik Tok
1136,03/09/2024,5,Accessories,2,105.81,Credit Card,Tik Tok
3587,03/10/2024,10,Accessories,5,113.95,Bank Transfer,Meta
8504,03/10/2024,14,Toys,3,49.86,Paypal,Meta
8809,03/10/2024,9,Toys,1,137.24,Credit Card,Instagram
8312,03/10/2024,1,Electronics,3,57.05,Paypal,Meta
5004,03/10/2024,6,Electronics,2,62.58,Klarna,Meta
1154,03/11/2024,10,Accessories,5,80.52,Klarna,Tik Tok
3254,03/11/2024,15,Accessories,3,69.55,Klarna,Tik Tok
8807,03/11/2024,12,Apparel,1,56.28,Bank Transfer,Meta
8398,03/12/2024,7,Apparel,3,88.48,Klarna,Meta
5719,03/12/2024,3,Home,5,40.85,Klarna,Google Ad
9644,03/12/2024,10,Accessories,4,99.64,Klarna,Meta
6779,03/12/2024,4,Toys,3,71.99,Paypal,Meta
7044,03/13/2024,12,Apparel,5,27.76,Klarna,Online Media
5272,03/13/2024,2,Apparel,5,49.07,Klarna,Online Media
8159,03/13/2024,5,Accessories,5,110.11,Bank Transfer,Instagram
5191,03/13/2024,11,Electronics,2,62.03,Paypal,Online Media
7389,03/13/2024,11,Electronics,3,79.97,Paypal,Google Ad
2259,03/14/2024,10,Accessories,3,112.83,Klarna,Tik Tok
9065,03/15/2024,6,Electronics,3,44.09,Bank Transfer,Google Ad
4713,03/15/2024,8,Home,5,76.15,Credit Card,Tik Tok
7241,03/15/2024,14,Toys,4,25.44,Credit Card,Instagram
3644,03/16/2024,13,Home,2,24.13,Credit Card,Google Ad
6902,03/17/2024,15,Accessories,1,119.93,Klarna,Instagram
1029,03/17/2024,5,Accessories,4,108.96,Klarna,Instagram
3121,03/17/2024,13,Home,2,98.92,Bank Transfer,Tik Tok
3910,03/17/2024,6,Electronics,3,134.33,Klarna,Google Ad
2242,03/18/2024,11,Electronics,1,36.78,Klarna,Instagram
7153,03/18/2024,11,Electronics,4,48.23,Paypal,Google Ad
7861,03/18/2024,9,Toys,5,12.28,Paypal,Online Media
6102,03/18/2024,2,Apparel,1,36.96,Credit Card,Instagram
4558,03/18/2024,4,Toys,5,20.64,Bank Transfer,Tik Tok
2967,03/19/2024,7,Apparel,4,33.51,Bank Transfer,Instagram
7405,03/19/2024,2,Apparel,1,58.01,Klarna,Tik Tok
7174,03/20/2024,4,Toys,2,50.94,Credit Card,Google Ad
3506,03/20/2024,4,Toys,1,55.53,Credit Card,Meta
2795,03/20/2024,7,Apparel,2,80.93,Paypal,Tik Tok
3166,03/20/2024,4,Toys,4,51.58,Paypal,Meta
6983,03/21/2024,2,Apparel,4,45.92,Credit Card,Google Ad
1180,03/21/2024,13,Home,4,74.73,Klarna,Google Ad
5729,03/21/2024,8,Home,4,42.84,Bank Transfer,Instagram
8854,03/21/2024,13,Home,1,97.69,Paypal,Instagram
2413,03/21/2024,8,Home,3,102.64,Credit Card,Google Ad
7842,03/22/2024,7,Apparel,5,32.9,Bank Transfer,Instagram
4584,03/22/2024,13,Home,1,40.99,Paypal,Meta
7173,03/22/2024,8,Home,4,14.72,Bank Transfer,Meta
3364,03/22/2024,2,Apparel,1,13.82,Paypal,Online Media
2451,03/22/2024,8,Home,1,56.74,Bank Transfer,Google Ad
3270,03/23/2024,9,Toys,4,81.63,Credit Card,Tik Tok
4411,03/23/2024,13,Home,1,115.98,Klarna,Online Media
2156,03/23/2024,13,Home,4,60.25,Bank Transfer,Online Media
7088,03/24/2024,1,Electronics,2,26.6,Credit Card,Tik Tok
7628,03/24/2024,13,Home,5,19.33,Credit Card,Instagram
6970,03/24/2024,12,Apparel,1,79.86,Credit Card,Google Ad
6404,03/24/2024,9,Toys,3,55.28,Paypal,Tik Tok
8799,03/25/2024,9,Toys,5,76.98,Klarna,Tik Tok
8906,03/26/2024,14,Toys,3,15.11,Paypal,Google Ad
7353,03/26/2024,4,Toys,3,78.88,Bank Transfer,Online Media
9797,03/26/2024,10,Accessories,2,67.78,Klarna,Instagram
1764,03/26/2024,8,Home,5,29.07,Credit Card,Tik Tok
1134,03/27/2024,3,Home,3,45.74,Bank Transfer,Online Media
2006,03/27/2024,8,Home,5,110.04,Paypal,Meta
7692,03/28/2024,13,Home,3,105.31,Paypal,Tik Tok
7107,03/28/2024,6,Electronics,3,87.35,Credit Card,Online Media
1275,03/29/2024,15,Accessories,3,74.76,Klarna,Instagram
1364,03/29/2024,8,Home,3,75.16,Klarna,Meta
9932,03/29/2024,10,Accessories,4,15.59,Paypal,Meta
5033,03/30/2024,15,Accessories,3,117.2,Klarna,Instagram
3400,03/30/2024,10,Accessories,3,14.32,Paypal,Online Media
5306,03/31/2024,2,Apparel,3,52.62,Paypal,Meta
1153,03/31/2024,6,Electronics,4,41.31,Klarna,Tik Tok
1970,03/31/2024,3,Home,1,136.98,Credit Card,Instagram
9191,03/31/2024,3,Home,5,20.34,Bank Transfer,Online Media
5158,03/31/2024,10,Accessories,5,64.08,Paypal,Google Ad
7360,04/01/2024,2,Apparel,2,70.14,Bank Transfer,Google Ad
9428,04/01/2024,1,Electronics,4,76.79,Paypal,Meta
9356,04/01/2024,14,Toys,5,102.4,Bank Transfer,Google Ad
1140,04/01/2024,1,Electronics,1,75.89,Klarna,Instagram
8523,04/02/2024,2,Apparel,2,36.22,Klarna,Tik Tok
3030,04/02/2024,12,Apparel,2,29.13,Credit Card,Instagram
6437,04/02/2024,10,Accessories,3,73.94,Paypal,Online Media
7911,04/03/2024,8,Home,5,86.92,Klarna,Meta
5879,04/03/2024,3,Home,3,28.95,Paypal,Tik Tok
3673,04/03/2024,11,Electronics,2,19.68,Credit Card,Meta
1093,04/04/2024,3,Home,3,83.81,Bank Transfer,Instagram
3550,04/04/2024,9,Toys,2,73.04,Paypal,Google Ad
3434,04/05/2024,5,Accessories,1,111.84,Bank Transfer,Instagram
5542,04/05/2024,2,Apparel,1,98.04,Bank Transfer,Tik Tok
9010,04/05/2024,10,Accessories,2,104.51,Klarna,Instagram
5211,04/06/2024,6,Electronics,3,66.49,Bank Transfer,Instagram
7785,04/07/2024,15,Accessories,3,36.41,Klarna,Online Media
9489,04/07/2024,9,Toys,1,60.95,Bank Transfer,Meta
3077,04/07/2024,12,Apparel,4,54.06,Paypal,Instagram
4514,04/07/2024,4,Toys,2,90.22,Paypal,Google Ad
9862,04/08/2024,4,Toys,5,102.07,Bank Transfer,Google Ad
6053,04/08/2024,1,Electronics,5,49.59,Credit Card,Meta
7619,04/09/2024,15,Accessories,2,42.07,Klarna,Instagram
7602,04/09/2024,6,Electronics,1,52.39,Credit Card,Tik Tok
9710,04/09/2024,12,Apparel,2,64.23,Paypal,Meta
5715,04/09/2024,2,Apparel,3,83.8,Credit Card,Google Ad
6818,04/10/2024,11,Electronics,3,23.6,Paypal,Meta
6088,04/10/2024,8,Home,3,39.41,Paypal,Tik Tok
9335,04/10/2024,4,Toys,5,105.18,Bank Transfer,Online Media
3921,04/10/2024,1,Electronics,1,12.95,Credit Card,Online Media
1836,04/10/2024,3,Home,1,82.64,Credit Card,Meta
6312,04/11/2024,4,Toys,2,92.33,Bank Transfer,Google Ad
2075,04/11/2024,5,Accessories,3,39.24,Bank Transfer,Google Ad
2663,04/11/2024,5,Accessories,3,77.56,Paypal,Google Ad
3528,04/11/2024,5,Accessories,5,31.29,Klarna,Instagram
1227,04/12/2024,13,Home,2,87.33,Credit Card,Tik Tok
2978,04/12/2024,10,Accessories,2,23.37,Paypal,Google Ad
8445,04/12/2024,2,Apparel,5,111.45,Bank Transfer,Tik Tok
1759,04/12/2024,12,Apparel,1,63.35,Klarna,Online Media
5371,04/13/2024,3,Home,4,72.92,Bank Transfer,Meta
8432,04/14/2024,12,Apparel,3,121.28,Credit Card,Tik Tok
8636,04/14/2024,12,Apparel,1,60.95,Klarna,Tik Tok
7091,04/14/2024,6,Electronics,1,135.1,Paypal,Instagram
2623,04/15/2024,3,Home,2,81.03,Credit Card,Instagram
2867,04/15/2024,9,Toys,2,75.08,Bank Transfer,Online Media
7106,04/16/2024,10,Accessories,1,26.1,Klarna,Online Media
5909,04/16/2024,7,Apparel,4,106.92,Paypal,Google Ad
6234,04/16/2024,12,Apparel,1,44.36,Paypal,Google Ad
7763,04/17/2024,13,Home,5,40.37,Klarna,Google Ad
4501,04/18/2024,15,Accessories,3,19.94,Bank Transfer,Instagram
2744,04/19/2024,8,Home,2,61.13,Klarna,Google Ad
4541,04/19/2024,4,Toys,1,19.01,Klarna,Online Media
5062,04/19/2024,4,Toys,2,44.46,Paypal,Meta
3143,04/20/2024,9,Toys,5,21.86,Paypal,Google Ad
7520,04/20/2024,12,Apparel,5,90.56,Bank Transfer,Tik Tok
7918,04/20/2024,11,Electronics,3,133.19,Klarna,Instagram
4214,04/20/2024,14,Toys,5,26.57,Bank Transfer,Online Media
4399,04/20/2024,11,Electronics,4,58.51,Credit Card,Tik Tok
3261,04/21/2024,5,Accessories,2,54.94,Credit Card,Instagram
6507,04/21/2024,2,Apparel,1,119.43,Bank Transfer,Tik Tok
3319,04/21/2024,2,Apparel,4,20.55,Klarna,Meta
2154,04/21/2024,2,Apparel,5,43.68,Paypal,Google Ad
3232,04/21/2024,10,Accessories,2,76.59,Bank Transfer,Tik Tok
6391,04/22/2024,2,Apparel,5,67.93,Paypal,Online Media
9964,04/23/2024,2,Apparel,3,67.5,Credit Card,Meta
8437,04/23/2024,2,Apparel,4,83.92,Paypal,Tik Tok
6947,04/24/2024,7,Apparel,2,31.19,Klarna,Google Ad
6982,04/24/2024,11,Electronics,2,93.2,Credit Card,Instagram
3288,04/25/2024,1,Electronics,4,104.18,Klarna,Meta
8208,04/25/2024,3,Home,5,65.18,Credit Card,Instagram
1208,04/25/2024,13,Home,5,62.64,Credit Card,Instagram
6393,04/25/2024,5,Accessories,2,87.46,Paypal,Online Media
3196,04/26/2024,11,Electronics,2,97.34,Paypal,Instagram
1975,04/26/2024,4,Toys,1,100.46,Paypal,Instagram
3483,04/26/2024,4,Toys,4,104.52,Klarna,Meta
9323,04/26/2024,2,Apparel,1,71.67,Bank Transfer,Instagram
3705,04/27/2024,10,Accessories,2,20.86,Bank Transfer,Meta
2785,04/27/2024,14,Toys,3,118.53,Bank Transfer,Online Media
7845,04/27/2024,15,Accessories,5,46.75,Bank Transfer,Instagram
2548,04/28/2024,6,Electronics,1,112.52,Credit Card,Google Ad
7688,04/29/2024,5,Accessories,4,14.56,Bank Transfer,Online Media
8353,04/30/2024,6,Electronics,3,79.63,Credit Card,Online Media
1569,04/30/2024,2,Apparel,1,52.03,Credit Card,Meta
1830,04/30/2024,7,Apparel,4,71.52,Klarna,Instagram
1834,04/30/2024,9,Toys,1,62.72,Paypal,Meta
3661,05/01/2024,13,Home,3,109.89,Bank Transfer,Google Ad
6353,05/01/2024,13,Home,2,107.48,Paypal,Instagram
7251,05/01/2024,9,Toys,4,69.01,Bank Transfer,Google Ad
7981,05/02/2024,15,Accessories,5,59.31,Credit Card,Online Media
2809,05/02/2024,7,Apparel,3,13.19,Paypal,Google Ad
5909,05/02/2024,12,Apparel,2,32.73,Credit Card,Instagram
1461,05/02/2024,15,Accessories,5,48.9,Paypal,Tik Tok
6202,05/02/2024,1,Electronics,4,86.0,Bank Transfer,Instagram
1088,05/03/2024,7,Apparel,2,36.06,Bank Transfer,Google Ad
7029,05/03/2024,9,Toys,4,19.89,Paypal,Google Ad
2378,05/03/2024,3,Home,1,114.0,Klarna,Meta
8379,05/03/2024,5,Accessories,1,66.26,Credit Card,Meta
1895,05/03/2024,4,Toys,1,67.69,Credit Card,Online Media
3543,05/04/2024,4,Toys,4,87.07,Klarna,Instagram
3986,05/05/2024,6,Electronics,5,133.12,Credit Card,Instagram
9689,05/05/2024,13,Home,2,132.4,Bank Transfer,Tik Tok
6339,05/06/2024,13,Home,5,40.69,Credit Card,Google Ad
3021,05/07/2024,14,Toys,4,70.27,Bank Transfer,Instagram
8127,05/07/2024,1,Electronics,4,64.86,Bank Transfer,Google Ad
6254,05/07/2024,6,Electronics,5,54.69,Bank Transfer,Instagram
4453,05/07/2024,8,Home,5,102.58,Paypal,Google Ad
9838,05/07/2024,15,Accessories,1,98.26,Paypal,Tik Tok
7210,05/08/2024,4,Toys,5,45.31,Klarna,Google Ad
7705,05/08/2024,2,Apparel,5,88.27,Klarna,Online Media
4877,05/08/2024,12,Apparel,1,67.54,Credit Card,Tik Tok
9366,05/08/2024,1,Electronics,1,30.16,Klarna,Meta
1693,05/09/2024,7,Apparel,4,94.55,Bank Transfer,Meta
5785,05/09/2024,12,Apparel,3,48.21,Bank Transfer,Tik Tok
8163,05/09/2024,1,Electronics,4,87.94,Bank Transfer,Online Media
3509,05/09/2024,5,Accessories,5,45.69,Credit Card,Online Media
7625,05/09/2024,9,Toys,5,95.69,Bank Transfer,Tik Tok
8186,05/10/2024,12,Apparel,4,91.01,Klarna,Instagram
6156,05/10/2024,13,Home,1,56.95,Paypal,Tik Tok
3870,05/11/2024,1,Electronics,1,85.87,Credit Card,Online Media
3864,05/11/2024,9,Toys,2,137.31,Klarna,Online Media
9373,05/11/2024,4,Toys,4,27.69,Klarna,Instagram
2952,05/11/2024,4,Toys,5,74.34,Paypal,Online Media
8381,05/11/2024,4,Toys,3,16.9,Bank Transfer,Online Media
7625,05/12/2024,11,Electronics,3,109.73,Klarna,Instagram
5734,05/12/2024,10,Accessories,2,132.72,Bank Transfer,Google Ad
1201,05/12/2024,14,Toys,5,49.13,Paypal,Tik Tok
7192,05/12/2024,14,Toys,5,64.5,Klarna,Online Media
9160,05/12/2024,1,Electronics,4,94.7,Credit Card,Meta
5364,05/13/2024,3,Home,4,81.55,Paypal,Instagram
3677,05/14/2024,1,Electronics,4,29.78,Paypal,Tik Tok
6243,05/15/2024,8,Home,5,60.32,Bank Transfer,Instagram
1335,05/15/2024,6,Electronics,1,55.92,Klarna,Online Media
4537,05/15/2024,12,Apparel,5,12.49,Paypal,Google Ad
8115,05/15/2024,3,Home,4,76.31,Credit Card,Meta
9947,05/15/2024,15,Accessories,2,75.0,Paypal,Online Media
3359,05/16/2024,8,Home,1,53.6,Bank Transfer,Google Ad
2498,05/16/2024,15,Accessories,5,30.41,Klarna,Tik Tok
5063,05/16/2024,2,Apparel,5,42.39,Klarna,Google Ad
9267,05/16/2024,5,Accessories,5,52.44,Paypal,Meta
1837,05/17/2024,6,Electronics,3,71.38,Paypal,Online Media
8699,05/17/2024,9,Toys,5,27.63,Bank Transfer,Meta
2307,05/18/2024,10,Accessories,4,110.11,Klarna,Meta
6335,05/18/2024,12,Apparel,3,45.7,Klarna,Google Ad
3862,05/18/2024,1,Electronics,2,128.54,Credit Card,Google Ad
6449,05/19/2024,4,Toys,3,20.88,Bank Transfer,Online Media
5215,05/19/2024,14,Toys,3,24.75,Credit Card,Instagram
1788,05/20/2024,6,Electronics,1,59.41,Credit Card,Online Media
4251,05/20/2024,13,Home,5,22.51,Bank Transfer,Meta
8562,05/20/2024,2,Apparel,4,106.44,Bank Transfer,Meta
8888,05/20/2024,3,Home,1,79.68,Klarna,Meta
8760,05/20/2024,15,Accessories,2,16.56,Klarna,Meta
9841,05/21/2024,10,Accessories,2,50.9,Paypal,Instagram
5887,05/21/2024,14,Toys,4,111.32,Credit Card,Instagram
7588,05/21/2024,1,Electronics,2,75.46,Paypal,Tik Tok
8826,05/21/2024,7,Apparel,1,94.87,Credit Card,Instagram
8681,05/21/2024,1,Electronics,2,90.26,Credit Card,Tik Tok
9136,05/22/2024,4,Toys,1,44.64,Bank Transfer,Tik Tok
1409,05/22/2024,5,Accessories,5,39.58,Bank Transfer,Tik Tok
3051,05/23/2024,1,Electronics,1,38.61,Bank Transfer,Tik Tok
6274,05/24/2024,10,Accessories,3,77.87,Paypal,Meta
9674,05/24/2024,7,Apparel,5,58.29,Klarna,Meta
6368,05/24/2024,1,Electronics,2,16.16,Paypal,Instagram
5796,05/24/2024,7,Apparel,1,62.62,Klarna,Meta
2311,05/24/2024,11,Electronics,3,44.7,Credit Card,Instagram
5834,05/25/2024,15,Accessories,3,101.37,Paypal,Tik Tok
5444,05/25/2024,5,Accessories,5,99.75,Paypal,Tik Tok
4559,05/25/2024,8,Home,5,14.34,Klarna,Meta
9736,05/26/2024,7,Apparel,2,56.28,Paypal,Meta
2086,05/26/2024,10,Accessories,3,136.85,Klarna,Online Media
1495,05/26/2024,5,Accessories,4,45.3,Credit Card,Google Ad
1720,05/26/2024,7,Apparel,4,54.76,Bank Transfer,Meta
6057,05/27/2024,8,Home,3,85.53,Credit Card,Online Media
8734,05/27/2024,11,Electronics,3,107.93,Credit Card,Google Ad
6261,05/27/2024,6,Electronics,4,80.45,Bank Transfer,Meta
6691,05/28/2024,9,Toys,4,109.86,Paypal,Tik Tok
5205,05/28/2024,8,Home,2,32.4,Bank Transfer,Google Ad
7116,05/29/2024,3,Home,2,81.26,Paypal,Tik Tok
3643,05/29/2024,15,Accessories,4,94.77,Klarna,Online Media
9201,05/29/2024,5,Accessories,4,80.58,Paypal,Instagram
8108,05/29/2024,13,Home,3,36.83,Paypal,Instagram
7909,05/30/2024,8,Home,4,89.25,Paypal,Online Media
8552,05/30/2024,15,Accessories,1,97.49,Klarna,Tik Tok
2063,05/31/2024,3,Home,2,38.96,Klarna,Online Media
3732,05/31/2024,2,Apparel,1,50.27,Credit Card,Tik Tok
1318,05/31/2024,15,Accessories,1,105.87,Bank Transfer,Instagram
1450,05/31/2024,8,Home,1,36.32,Credit Card,Online Media
1247,06/01/2024,5,Accessories,4,57.61,Klarna,Meta
6940,06/01/2024,1,Electronics,5,51.49,Klarna,Meta
6562,06/01/2024,13,Home,3,102.12,Bank Transfer,Online Media
6265,06/01/2024,12,Apparel,4,53.85,Bank Transfer,Meta
5182,06/01/2024,3,Home,2,17.72,Klarna,Google Ad
